,player_name,school,GP,Min_per,ORtg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA_x,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,yr,ht,porpag,adjoe,pfr,year,pid,ast/tov,pick,drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,all_star,total_points,PPG,conference_B10,conference_B12,conference_BE,conference_Non_major,conference_P10,conference_P12,conference_SEC,Pos_F,Pos_G
508,Justin Jackson,Maryland,11,25.9,91.3,24.2,41.6,47.05,11.1,21.1,12.6,24.5,24,29,0.8280000000000001,27,61,0.44299999999999995,10,40,0.25,3.0,1.7000000000000002,28.7,2,79,1.07789,98.155,1.9,2018,47108,0.65625107,43.0,96.6583,95.4719,3.4238,68.625,2.17771,-0.587561,2.76527,1.6780000000000002,29.3636,0.54,1.138,0,108,9.82,1,0,0,0,0,0,0,1,0
509,Jarrett Allen,Texas,33,80.4,101.9,22.9,56.6,57.14,11.0,18.8,5.5,20.1,84,149,0.5640000000000001,179,309,0.579,0,7,0.0,5.0,1.0,47.2,1,83,2.7734900000000002,111.8,2.6,2017,47193,0.30952662000000003,22.0,99.0269,91.2978,4.19965,209.68900000000002,3.7421599999999997,0.14488,3.5972800000000005,3.7,32.1515,1.925,1.775,0,442,13.39,0,1,0,0,0,0,0,1,0
510,Carsen Edwards,Purdue,36,87.3,108.0,34.8,49.0,54.09,1.3,10.7,18.3,15.5,185,221,0.8370000000000001,142,323,0.44,135,380,0.355,1.0,2.3,31.4,3,73,6.20421,137.621,2.3,2019,47325,0.92035426,33.0,102.37100000000001,96.3585,3.8882,217.953,4.9211800000000006,5.2725800000000005,-0.351396,8.146,35.4167,7.407,0.7390000000000001,0,874,24.28,1,0,0,0,0,0,0,0,1
511,De'Aaron Fox,Kentucky,36,69.8,110.7,27.6,49.7,54.81,2.1,12.2,28.6,15.8,156,211,0.7390000000000001,197,379,0.52,17,69,0.24600000000000002,0.7000000000000001,2.7,47.1,1,75,4.17585,127.65799999999999,3.4,2017,47561,1.89651177,5.0,96.0513,90.5409,3.93819,219.063,7.01012,4.26558,2.74454,7.687,29.5556,4.379,3.3080000000000003,0,601,16.69,0,0,0,0,0,0,1,0,1
512,Omari Spellman,Villanova,40,69.7,121.0,17.9,57.3,58.77,9.9,23.0,4.3,11.4,49,70,0.7000000000000001,95,186,0.511,65,150,0.433,5.5,1.3,20.8,1,80,3.5242199999999997,123.906,3.3,2018,47562,0.75,30.0,95.809,89.6762,3.8462,248.547,7.80775,4.002669999999999,3.8050699999999997,7.199,28.125,4.629,2.5700000000000003,0,434,10.85,0,0,1,0,0,0,0,1,0
513,Edrice Adebayo,Kentucky,38,75.1,118.4,19.2,59.9,62.36,11.2,17.2,4.7,15.5,154,236,0.653,170,283,0.601,0,1,0.0,4.9,1.2,83.1,1,82,3.8461199999999995,123.84700000000001,3.5,2017,47569,0.5,14.0,94.9632,89.4251,4.1180699999999995,246.428,7.84847,3.57962,4.26886,7.061,30.1316,4.023,3.0380000000000003,0,494,13.0,0,0,0,0,0,0,1,1,0
514,De'Anthony Melton,USC,36,67.3,108.0,19.1,48.3,53.05,6.0,13.6,22.5,19.7,77,109,0.706,80,157,0.51,21,74,0.28400000000000003,3.9,4.1,47.2,1,76,2.0723599999999998,109.137,3.3,2017,47673,1.95308809,46.0,99.2402,94.7557,3.1917,219.037,7.0869100000000005,2.66905,4.41786,6.164,27.0,2.289,3.875,0,300,8.33,0,0,0,0,0,1,0,0,1
515,Markelle Fultz,Washington,25,71.6,113.6,31.7,53.5,55.8,4.0,14.0,35.5,15.6,109,168,0.649,157,313,0.502,52,126,0.413,3.1,2.4,38.3,1,76,5.73069,133.458,2.8,2017,47677,1.85,1.0,109.389,104.93,2.9579500000000003,172.067,7.84749,6.77832,1.0691700000000002,8.102,35.68,7.237,0.865,0,579,23.16,0,0,0,0,0,1,0,0,1
516,Kyle Guy,Virginia,38,87.6,120.4,21.2,58.5,60.93,2.7,12.6,11.9,12.2,70,84,0.833,78,159,0.491,120,282,0.426,0.2,1.3,19.0,3,74,5.332999999999999,130.286,1.2,2019,48211,1.47171435,55.0,95.7696,91.1079,4.53984,202.59400000000002,8.4761,7.10363,1.37246,9.289,35.3947,7.297000000000001,1.992,0,586,15.42,0,0,0,0,0,0,0,0,1
517,Rui Hachimura,Gonzaga,37,75.5,121.7,26.4,60.8,63.9,5.8,17.0,9.3,12.9,164,222,0.7390000000000001,260,429,0.606,15,36,0.41700000000000004,2.4,1.8,47.7,3,80,5.105,135.125,2.6,2019,48365,0.83823049,9.0,91.0383,88.0637,4.23306,232.965,6.6031,4.17415,2.42895,9.851,30.2162,7.1160000000000005,2.735,0,729,19.7,0,0,0,1,0,0,0,1,0
518,Zach Collins,Gonzaga,39,43.1,120.6,24.8,67.6,70.32,12.2,23.2,4.4,20.2,110,148,0.743,125,186,0.672,10,21,0.476,9.8,1.5,71.5,1,84,2.63993,131.093,6.3,2017,48367,0.26668833000000003,10.0,79.0742,77.1937,3.0939900000000002,185.36700000000002,9.890260000000001,2.95765,6.93261,11.07,17.2308,5.2410000000000005,5.829,0,390,10.0,0,0,0,1,0,0,0,1,0
519,Mfiondu Kabengele,Florida St.,37,53.1,116.5,27.5,53.8,59.27,11.5,20.0,3.2,12.6,137,180,0.7609999999999999,140,262,0.534,24,65,0.369,8.3,1.5,55.0,2,82,3.57573,134.921,4.8,2019,48424,0.22916827,27.0,92.1315,86.8407,3.0676200000000002,179.442,6.48082,3.0950900000000003,3.38573,9.363999999999999,21.5405,6.064,3.3,0,489,13.22,0,0,0,0,0,0,0,1,0
520,Harry Giles,Duke,26,20.2,112.6,19.2,57.7,57.05,16.5,21.6,5.6,18.0,12,24,0.5,45,78,0.5770000000000001,0,0,0.0,5.3,1.7000000000000002,30.8,1,82,1.30013,119.521,7.8,2017,48428,0.50007222,20.0,95.4631,87.1148,1.6690599999999998,67.7104,4.93432,1.9711,2.96322,3.815,11.5,1.776,2.039,0,102,3.92,0,0,0,0,0,0,0,1,0
521,Frank Jackson,Duke,36,60.5,116.4,20.4,56.4,59.8,3.1,8.2,12.6,15.4,77,102,0.755,82,152,0.539,51,129,0.395,0.2,1.3,36.3,1,75,3.23725,124.42399999999999,3.8,2017,48430,1.24487547,31.0,105.15,97.4851,2.71664,132.144,4.07515,4.53362,-0.458462,4.7989999999999995,24.8889,3.864,0.935,0,394,10.94,0,0,0,0,0,0,0,0,1
522,Jonathan Isaac,Florida St.,32,59.9,118.8,20.0,56.8,61.37,7.7,25.0,7.5,15.7,92,118,0.78,99,167,0.593,31,89,0.34800000000000003,6.2,2.4,46.1,1,82,3.4064699999999997,124.428,3.3,2017,48431,0.77086667,6.0,92.6767,85.7324,3.92636,213.687,9.12669,3.77146,5.35524,9.192,26.1875,5.332000000000001,3.86,0,383,11.97,0,0,0,0,0,0,0,1,0
523,Jalen McDaniels,San Diego St.,33,78.3,101.4,27.9,49.3,52.66,7.3,22.7,15.9,16.5,92,125,0.736,185,370,0.5,22,72,0.306,1.9,2.1,28.3,2,82,2.75801,111.803,3.8,2019,48490,0.87801642,52.0,95.0304,93.6941,3.77739,230.16099999999997,2.2733600000000003,-0.25245300000000004,2.52581,3.002,31.0588,1.644,1.358,0,528,16.0,0,0,0,1,0,0,0,1,0
524,Jordan Bone,Tennessee,36,81.5,116.6,21.9,52.3,55.78,2.0,8.2,30.5,15.9,74,89,0.8310000000000001,128,249,0.514,50,139,0.36,0.4,1.2,22.9,3,75,4.57753,126.90100000000001,1.6,2019,49185,2.94515966,57.0,105.844,99.6797,3.25306,176.373,4.46502,5.31973,-0.8547030000000001,5.47,32.973,5.216,0.254,0,480,13.33,0,0,0,0,0,0,1,0,1
525,Grant Williams,Tennessee,36,78.6,124.5,27.0,58.3,64.73,8.8,17.4,18.3,15.2,211,258,0.8180000000000001,215,361,0.596,14,44,0.318,5.3,2.0,63.7,3,79,6.296119999999999,144.172,3.8,2019,49187,1.4096826,22.0,96.9792,91.3313,4.0463,248.894,12.3974,7.916110000000001,4.481269999999999,11.835,31.8919,8.602,3.233,0,683,18.97,0,0,0,0,0,0,1,1,0
526,Tony Bradley,North Carolina,37,34.3,123.3,21.4,56.4,58.21,18.2,19.0,7.4,11.5,61,99,0.616,97,172,0.5640000000000001,0,0,0.0,4.6,1.0,57.6,1,83,2.31514,133.066,5.0,2017,49377,0.92004864,28.0,96.9021,89.8117,1.96397,112.527,8.3475,5.300330000000001,3.04718,7.688,14.6053,5.62,2.068,0,255,6.89,0,0,0,0,0,0,0,1,0
527,Tony Carr,Penn St.,37,83.3,112.0,29.5,48.2,52.73,3.0,13.4,29.3,12.9,147,184,0.799,157,397,0.395,88,203,0.433,0.9,1.4,30.7,2,77,5.20046,130.137,2.1,2018,49590,2.18822096,51.0,101.27,96.0351,4.0722,209.77,5.8954900000000015,5.24876,0.646729,7.672999999999999,35.3514,6.5360000000000005,1.137,0,725,19.59,1,0,0,0,0,0,0,0,1
528,Henry Walker,Kansas St.,30,64.3,109.3,27.6,50.9,54.88,9.8,15.6,14.7,19.1,99,132,0.75,143,269,0.532,34,112,0.304,2.1,1.6,34.6,1,78,4.00924,126.69200000000001,4.9,2008,49712,0.72838608,47.0,95.7719,90.5582,3.46078,164.981,6.56491,4.79442,1.77049,6.023,27.2903,5.091,0.932,0,487,16.23,0,1,0,0,0,0,0,1,0
529,JJ Hickson,North Carolina St.,30,69.4,108.1,27.6,59.0,62.22,12.3,22.8,10.0,21.0,131,192,0.682,158,267,0.5920000000000001,0,1,0.0,5.0,1.5,71.6,1,84,3.8527699999999996,123.47,2.7,2008,49713,0.38270370000000004,19.0,99.4508,94.006,3.25942,186.75900000000001,4.796930000000001,2.44202,2.3549,5.761,28.8,4.713,1.048,0,447,14.9,0,0,0,0,0,0,0,1,0
530,Wesley Johnson,Iowa St.,26,56.6,95.1,26.5,47.3,51.08,5.6,10.7,12.1,18.4,55,70,0.7859999999999999,65,143,0.455,45,137,0.32799999999999996,1.3,2.0,25.0,2,79,2.1768,108.072,3.2,2008,49721,0.6841930700000001,4.0,100.586,95.1349,2.9523200000000003,122.236,2.3899,1.39826,0.991638,2.266,27.037,1.556,0.71,0,320,12.31,0,1,0,0,0,0,0,1,0
531,Patty Mills,Saint Mary's,24,61.7,108.8,29.0,47.6,52.27,1.6,6.0,25.9,17.1,84,98,0.857,87,191,0.455,63,190,0.332,0.6000000000000001,3.9,25.7,2,72,4.6624099999999995,123.834,2.0,2009,49733,1.3788,55.0,98.51299999999999,97.1169,3.4349,143.825,4.97168,4.71934,0.252338,5.608,33.9583,4.169,1.439,0,447,18.62,0,0,0,1,0,0,0,0,1
532,Jeff Ayres,Arizona St.,35,80.2,130.8,20.2,66.0,68.99,11.0,21.9,6.7,12.3,113,145,0.779,198,299,0.662,0,1,0.0,3.3,1.0,48.3,4,82,5.88808,137.154,3.3,2009,49752,0.72090184,31.0,95.9973,89.8587,4.05345,210.51,7.916119999999999,5.27818,2.63794,8.232000000000001,32.5429,6.362,1.87,0,509,14.54,0,0,0,0,1,0,0,1,0
533,Luc Mbah a Moute,UCLA,32,61.0,102.7,18.5,48.3,51.42,9.5,15.7,9.4,21.0,49,70,0.7000000000000001,110,217,0.507,4,23,0.17400000000000002,1.7000000000000002,2.1,29.2,3,79,2.06018,105.266,2.3,2008,49823,0.82259953,37.0,91.1655,85.1544,4.1791599999999995,172.812,5.5451,1.5044600000000001,4.04064,4.499,29.0303,1.4669999999999999,3.032,0,281,8.78,0,0,0,0,1,0,0,1,0
534,Patrick Ewing Jr.,Georgetown,34,53.9,108.4,18.3,57.5,59.83,9.0,13.7,16.0,25.2,48,73,0.6579999999999999,61,94,0.649,13,46,0.28300000000000003,3.6,2.8,52.1,4,80,1.91388,110.319,4.5,2008,49828,1.14815514,43.0,89.6855,84.9655,3.1289700000000003,146.227,8.12383,3.03152,5.0923099999999994,6.056,21.7353,1.796,4.26,0,209,6.15,0,0,1,0,0,0,0,1,0
535,Byron Mullens,Ohio St.,33,50.3,106.2,23.2,63.8,62.88,11.6,17.1,3.3,20.9,52,93,0.5589999999999999,120,187,0.642,0,1,0.0,6.8,1.5,49.5,1,84,2.2440700000000002,116.434,4.1,2009,50000,0.17644775,24.0,95.2855,90.4165,2.50107,132.22799999999998,2.9144900000000002,1.10566,1.80883,4.391,20.3333,2.8960000000000004,1.495,0,292,8.85,1,0,0,0,0,0,0,0,0
536,Deandre Ayton,Arizona,35,82.5,126.7,26.2,62.5,64.98,13.5,28.2,10.2,13.1,140,191,0.733,264,416,0.635,12,35,0.34299999999999997,6.1,1.0,42.4,1,85,6.12695,140.939,2.8,2018,50238,0.82611342,1.0,97.464,93.9758,4.06457,265.783,9.285630000000001,5.85006,3.43557,10.02,33.4857,8.476,1.544,0,704,20.11,0,0,0,0,0,1,0,1,0
537,Lonnie Walker IV,Miami FL,32,68.8,107.9,21.1,50.3,52.74,1.7000000000000002,9.2,13.0,11.6,48,65,0.738,76,156,0.48700000000000004,56,162,0.34600000000000003,1.8,2.0,20.4,1,77,2.50852,113.711,2.3,2018,50255,1.6486206,18.0,101.866,97.8869,3.01631,148.382,4.32104,3.19625,1.12479,4.8,27.75,3.111,1.689,0,368,11.5,0,0,0,0,0,0,0,0,1
538,Jordan Poole,Michigan,37,82.6,108.4,20.0,53.8,57.32,0.8,9.4,13.0,14.1,75,90,0.833,86,166,0.518,75,203,0.369,0.7000000000000001,2.0,24.4,2,77,3.3698599999999996,115.84100000000001,2.4,2019,50346,1.42860918,28.0,92.5991,88.0083,4.63319,204.665,7.55575,4.04507,3.5106800000000002,6.312,33.027,2.763,3.549,0,472,12.76,1,0,0,0,0,0,0,0,1
539,Nickeil Alexander-Walker,Virginia Tech,34,82.8,109.8,26.4,54.6,58.59,1.8,13.1,24.6,19.6,112,144,0.778,132,246,0.537,58,155,0.374,2.3,3.4,35.9,2,77,4.515569999999999,124.62799999999999,2.7,2019,50477,1.39177679,17.0,93.6096,89.2844,4.62904,237.56799999999998,7.52769,3.84409,3.6836,8.302,34.3235,4.638,3.6639999999999997,0,550,16.18,0,0,0,0,0,0,0,0,1
540,Ja Morant,Murray St.,31,93.5,115.6,36.0,54.7,60.77,4.1,12.6,51.4,22.0,211,259,0.8150000000000001,194,356,0.545,56,152,0.368,2.2,2.4,51.0,2,75,6.59302,137.21200000000002,1.6,2019,50678,1.92941862,2.0,97.0275,97.6121,4.0023599999999995,228.668,9.35,7.305280000000001,2.04472,9.024,36.6061,7.981,1.043,0,767,24.74,0,0,0,1,0,0,0,0,1
541,Marvin Bagley III,Duke,33,74.8,123.8,25.8,64.0,64.35,13.8,21.4,8.8,14.7,131,209,0.627,247,382,0.647,23,58,0.397,2.6,1.4,47.5,1,83,6.05772,139.562,2.2,2018,50726,0.666696,2.0,96.4998,91.4735,4.415769999999999,234.046,9.11842,6.742889999999999,2.37553,9.999,33.7576,8.686,1.3130000000000002,0,694,21.03,0,0,0,0,0,0,0,1,0
542,Michael Porter Jr.,Missouri,3,4.1,92.7,33.3,38.3,43.76,9.5,32.5,4.6,10.1,7,9,0.778,7,20,0.35000000000000003,3,10,0.30000000000000004,2.0,3.4,30.0,1,82,1.62251,113.92299999999999,4.5,2018,51186,0.33330000000000004,14.0,88.6588,83.8892,2.7934,14.5523,-5.10902,-4.13661,-0.972415,6.949,17.6667,3.3280000000000003,3.6210000000000004,0,30,10.0,0,0,0,0,0,0,1,1,0
543,Mohamed Bamba,Texas,30,64.3,115.1,21.5,56.7,59.26,12.2,28.2,3.6,14.1,81,119,0.6809999999999999,132,219,0.603,14,51,0.275,12.9,1.5,44.1,1,83,3.716,124.24600000000001,3.4,2018,51204,0.32609405,6.0,88.9646,83.4865,4.6432,236.983,9.9589,1.8156,8.1433,10.144,30.2,4.888,5.256,0,387,12.9,0,1,0,0,0,0,0,0,0
544,Jarrett Culver,Texas Tech,38,80.6,106.9,32.2,50.5,54.17,5.7,17.3,25.9,15.5,147,208,0.7070000000000001,205,390,0.526,49,161,0.304,2.2,2.7,37.7,2,77,4.86583,129.937,2.4,2019,51280,1.36893562,6.0,86.15799999999999,81.5243,5.2474,265.945,10.084,5.16029,4.9236900000000015,10.997,32.4474,6.546,4.4510000000000005,0,704,18.53,0,1,0,0,0,0,0,0,1
545,Nicolas Claxton,Georgia,32,79.0,104.2,22.2,49.0,53.31,8.4,20.6,12.2,16.9,123,192,0.6409999999999999,119,234,0.509,18,64,0.281,8.0,1.9,64.4,2,83,2.81833,112.14399999999999,3.6,2019,51305,0.86565097,31.0,98.5186,93.4796,3.8323,238.255,6.58237,1.36792,5.21445,5.452000000000001,31.5938,2.506,2.946,0,415,12.97,0,0,0,0,0,0,1,1,0
546,Tremont Waters,LSU,33,74.6,107.2,26.5,49.9,54.57,1.1,8.6,34.0,22.8,104,128,0.8130000000000001,116,230,0.504,56,171,0.327,0.4,5.0,31.9,2,71,3.94501,122.296,2.4,2019,51308,1.68423795,51.0,99.0344,94.0842,3.77913,223.92,7.025010000000001,5.12516,1.89985,7.858,32.4242,4.805,3.053,0,504,15.27,0,0,0,0,0,0,1,0,1
547,Daniel Gafford,Arkansas,32,67.0,112.3,25.2,65.9,65.11,11.2,22.7,6.0,18.2,114,193,0.591,213,323,0.659,0,0,0.0,8.4,1.8,59.8,2,83,3.92095,126.132,3.8,2019,51358,0.30265263000000003,38.0,95.1262,90.5238,3.74476,217.44799999999998,7.1772100000000005,2.76178,4.415430000000001,7.816,28.6875,5.654,2.162,0,540,16.88,0,0,0,0,0,0,1,1,0
548,Collin Sexton,Alabama,33,68.6,109.6,32.5,49.8,56.66,4.0,9.7,27.8,16.2,196,252,0.778,152,307,0.495,44,131,0.336,0.30000000000000004,1.6,57.5,1,75,4.79287,133.59,3.3,2018,51365,1.29348255,8.0,104.34100000000001,98.1315,3.2543,159.716,4.83478,5.26462,-0.42984700000000003,5.9639999999999995,29.9394,5.235,0.7290000000000001,0,632,19.15,0,0,0,0,0,0,1,0,1
549,Gary Trent Jr.,Duke,37,83.8,122.3,17.3,52.8,56.65,2.9,10.3,6.8,9.9,85,97,0.8759999999999999,80,186,0.43,97,241,0.402,0.4,2.0,22.7,1,78,4.24498,123.941,2.0,2018,51371,1.3684518,37.0,101.73200000000001,96.3668,3.8499199999999996,210.86599999999999,6.38585,4.80011,1.58574,6.638,33.7568,4.523,2.115,0,536,14.49,0,0,0,0,0,0,0,0,1
550,Hamidou Diallo,Kentucky,37,61.8,101.1,21.3,47.0,49.75,4.2,11.5,9.5,14.8,77,126,0.611,108,236,0.45799999999999996,26,77,0.33799999999999997,1.6,1.8,40.3,1,77,1.83655,108.86,4.2,2018,51454,0.90191526,45.0,102.116,95.8854,2.88048,163.536,2.4528,1.15729,1.29552,2.6950000000000003,24.8108,0.8079999999999999,1.8869999999999998,0,371,10.03,0,0,0,0,0,0,1,0,1
551,Trae Young,Oklahoma,32,87.5,112.1,38.4,51.9,58.62,1.3,9.9,48.3,20.0,236,274,0.861,143,290,0.493,118,327,0.361,0.7000000000000001,2.5,44.4,1,74,7.065639999999999,145.64,2.0,2018,51469,1.65867632,5.0,106.86399999999999,100.309,3.53956,216.69099999999997,10.22,9.80077,0.419188,9.596,35.4063,9.095,0.501,0,876,27.38,0,1,0,0,0,0,0,0,1
552,Troy Brown,Oregon,35,74.7,103.7,21.7,49.4,53.24,5.9,18.1,18.7,21.0,78,105,0.743,111,212,0.524,32,110,0.29100000000000004,0.8,2.9,32.6,1,79,2.0866,107.023,2.9,2018,51598,1.29070856,15.0,100.915,97.6429,3.3926,220.446,2.85928,0.688032,2.17125,3.014,31.1714,1.2930000000000001,1.7209999999999999,0,396,11.31,0,0,0,0,0,1,0,1,0
553,Chuma Okeke,Auburn,37,69.0,119.1,20.9,57.7,59.8,11.0,16.6,12.6,16.6,65,90,0.722,113,197,0.5740000000000001,54,139,0.38799999999999996,5.5,3.7,26.8,2,80,4.19068,127.822,2.6,2019,51602,1.12312189,16.0,95.51700000000001,89.8069,3.9115599999999997,242.856,12.7691,6.914460000000001,5.85462,9.89,29.0789,6.74,3.15,0,453,12.24,0,0,0,0,0,0,1,1,0
554,Zhaire Smith,Texas Tech,37,70.5,124.3,18.6,58.5,61.51,9.1,11.2,12.1,12.6,91,127,0.7170000000000001,135,237,0.5700000000000001,18,40,0.45,4.4,2.4,45.8,1,77,3.97422,128.048,2.5,2018,51689,1.5238305,16.0,94.3872,88.7349,3.9868099999999997,205.196,10.193999999999999,5.06139,5.13265,8.922,28.4054,5.0569999999999995,3.865,0,415,11.22,0,1,0,0,0,0,0,0,1
555,Shai Gilgeous-Alexander,Kentucky,37,84.0,114.1,22.8,51.6,57.87,3.2,10.0,28.8,19.8,143,174,0.8220000000000001,160,320,0.5,23,57,0.40399999999999997,1.7000000000000002,2.8,46.2,1,78,4.394080000000001,125.126,2.0,2018,51731,1.90907052,11.0,100.791,94.6411,4.06109,235.269,7.888910000000001,5.05316,2.83575,8.078,33.7297,5.039,3.0389999999999997,0,532,14.38,0,0,0,0,0,0,1,0,1
556,PJ Washington,Kentucky,35,68.7,116.1,25.4,56.7,59.19,10.2,19.9,13.1,15.8,118,178,0.6629999999999999,157,286,0.5489999999999999,33,78,0.423,4.8,1.7000000000000002,48.9,2,80,4.51432,131.22,3.4,2019,51732,0.91305671,12.0,92.7403,86.6459,4.21255,220.01,10.3884,5.45512,4.9332400000000005,9.857999999999999,29.2571,6.425,3.4330000000000003,0,531,15.17,0,0,0,0,0,0,1,1,0
557,Wendell Carter Jr.,Duke,37,66.6,121.5,23.4,59.1,62.81,12.8,23.1,13.0,18.2,124,168,0.738,160,273,0.586,19,46,0.413,7.6,1.7000000000000002,52.7,1,82,4.25552,133.461,4.2,2018,51785,0.98667982,7.0,92.0353,87.1815,3.91049,243.593,11.8348,5.2013300000000005,6.63346,10.731,26.8378,6.756,3.975,0,501,13.54,0,0,0,0,0,0,0,1,0
558,Jaren Jackson Jr.,Michigan St.,35,54.4,116.8,22.8,59.5,64.71,8.7,19.7,9.3,20.8,106,133,0.797,81,136,0.596,38,96,0.396,14.2,1.6,57.3,1,83,2.88622,125.647,5.9,2018,51788,0.62905047,4.0,85.8569,82.39200000000001,3.55684,203.113,12.9541,3.60046,9.35368,10.994000000000002,21.8571,4.8180000000000005,6.176,0,382,10.91,1,0,0,0,0,0,0,1,0
559,Jaylen Hands,UCLA,33,77.1,105.5,25.5,49.9,53.71,1.3,10.5,36.5,21.5,85,109,0.78,92,206,0.447,66,177,0.373,0.5,2.3,28.5,2,75,3.16986,116.065,1.6,2019,51920,1.9142938,56.0,105.726,101.48299999999999,2.88357,192.565,3.3284599999999998,3.6638300000000004,-0.335372,3.8569999999999998,31.1818,3.5540000000000003,0.303,0,467,14.15,0,0,0,0,0,1,0,0,1
560,KZ Okpala,Stanford,29,76.1,100.8,26.6,50.7,54.32,4.1,14.9,13.0,18.3,116,173,0.6709999999999999,138,280,0.493,32,87,0.368,1.4,1.7000000000000002,47.1,2,81,2.83833,111.566,3.1,2019,51924,0.6987876000000001,32.0,100.101,97.5009,3.49402,178.801,1.04498,0.0139916,1.03098,2.499,32.6897,1.495,1.004,0,488,16.83,0,0,0,0,0,1,0,1,0
561,Bruno Fernando,Maryland,34,74.9,114.7,23.8,61.2,65.28,12.0,27.5,14.5,23.5,113,145,0.779,170,275,0.618,3,10,0.30000000000000004,7.0,1.3,50.9,2,82,4.245,127.25399999999999,3.6,2019,51951,0.71579399,34.0,91.1087,85.8047,4.43358,245.93400000000003,10.4701,3.61299,6.85715,8.562999999999999,29.9706,4.893,3.67,0,462,13.59,1,0,0,0,0,0,0,1,0
562,Jarred Vanderbilt,Kentucky,14,16.0,107.3,22.9,42.6,47.65,23.2,27.9,10.7,15.7,24,38,0.632,29,67,0.433,0,1,0.0,5.3,1.4,55.9,1,81,1.8821599999999998,119.647,6.2,2018,52039,0.93335822,41.0,92.8541,85.9532,2.54352,59.6529,6.23925,2.55762,3.68163,5.327000000000001,17.0,3.537,1.79,0,82,5.86,0,0,0,0,0,0,1,1,0
563,Kevin Knox,Kentucky,37,80.7,107.0,23.0,51.1,55.69,3.3,14.5,8.7,17.5,127,164,0.774,140,274,0.511,57,167,0.341,1.0,1.5,37.2,1,81,3.37079,117.559,2.7,2018,52041,0.62351456,9.0,101.745,95.5369,3.79808,216.896,3.7253199999999995,2.70584,1.01949,4.739,32.3784,3.322,1.4169999999999998,0,578,15.62,0,0,0,0,0,0,1,1,0
564,Cameron Johnson,North Carolina,36,74.6,128.9,20.7,62.0,64.65,6.5,13.4,13.8,12.8,90,110,0.8180000000000001,115,208,0.5529999999999999,96,210,0.457,1.1,2.1,26.3,4,81,5.415719999999999,138.738,2.0,2019,52111,1.5926,11.0,97.4104,91.4026,3.83474,224.52900000000002,11.9245,9.02834,2.8961300000000003,11.575,29.9444,8.797,2.778,0,608,16.89,0,0,0,0,0,0,0,0,1
565,Jaylen Nowell,Washington,36,85.7,108.6,25.1,56.1,59.15,3.5,14.9,20.8,20.3,95,122,0.779,167,318,0.525,51,116,0.44,0.8,2.2,28.1,2,76,3.9514699999999996,119.63799999999999,2.6,2019,52287,1.05661595,43.0,97.3948,93.7703,4.1256699999999995,221.63099999999997,3.81972,2.4155599999999997,1.40416,4.791,34.4167,3.3569999999999998,1.4340000000000002,0,582,16.17,0,0,0,0,0,1,0,0,1
566,Devin Booker,Kentucky,38,51.9,121.0,20.5,57.1,60.02,2.6,7.8,10.9,13.8,53,64,0.8280000000000001,77,146,0.527,58,141,0.411,0.30000000000000004,1.3,22.3,1,78,3.18801,128.567,2.8,2015,52495,1.13515457,13.0,91.0701,86.2584,3.0403599999999997,117.322,6.98062,5.81693,1.1636799999999998,8.747,21.5,6.087999999999999,2.659,0,381,10.03,0,0,0,0,0,0,1,0,1
567,Nassir Little,North Carolina,36,45.3,107.8,24.0,50.5,55.07,9.2,16.9,6.1,16.1,77,100,0.77,117,221,0.529,14,52,0.26899999999999996,3.3,1.5,36.6,1,78,2.15193,120.639,3.6,2019,65458,0.47918698,25.0,96.0253,90.1029,2.4117900000000003,144.019,3.92985,1.86932,2.06053,5.135,18.1944,3.182,1.953,0,353,9.81,0,0,0,0,0,0,0,1,0
568,Ignas Brazdeikis,Michigan,37,74.1,110.7,24.6,53.1,57.29,4.6,16.1,6.1,10.5,116,150,0.773,132,264,0.5,56,143,0.392,1.7000000000000002,1.5,36.9,1,79,3.96676,124.993,2.9,2019,65491,0.67390605,47.0,90.4089,85.9267,4.37341,201.859,6.43915,3.6465,2.79265,7.636,29.6486,4.373,3.263,0,548,14.81,1,0,0,0,0,0,0,1,0
569,Coby White,North Carolina,35,69.2,108.7,26.1,51.6,55.56,1.3,11.4,24.4,19.0,104,130,0.8,106,211,0.502,82,233,0.35200000000000004,1.3,2.0,29.3,1,77,3.8347599999999997,125.25299999999999,2.7,2019,65631,1.52127937,7.0,98.1201,91.9178,3.60765,202.343,6.71115,4.915690000000001,1.7954599999999998,7.602,28.5714,5.131,2.471,0,562,16.06,0,0,0,0,0,0,0,0,1
570,Talen Horton-Tucker,Iowa St.,35,67.9,98.4,25.1,47.0,48.84,2.9,16.7,16.2,14.6,55,88,0.625,106,223,0.475,49,159,0.308,2.7,2.8,23.0,1,76,2.27259,110.54,3.3,2019,65661,1.36668028,46.0,96.8317,91.9162,3.44328,200.635,3.55144,1.30494,2.2465,4.52,27.1714,2.135,2.385,0,414,11.83,0,1,0,0,0,0,0,0,1
